,Unnamed: 0,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction,aimedAction
8,2,Sbh,4,4,4,10,12,7,"[1898, 78014, 2078, 78152, 2657, 78320, 2845, 78500, 3293, 78671, 3492, 78916, 3810]","[[12, 7], [11, 7], [10, 7], [10, 8], [9, 8], [8, 8], [7, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9], [4, 10]]",,"[7, 3]",[],,6,8,270,"[[-1, 0], [-1, 0], [-1, 0], [-1, 0], [-1, 0], [-1, 0], [-1, 0], [-1, 0], [-1, 0], [-1, 0], [-1, 0], [0, 1], [0, 1]]"
9,special,Sbh,4,6,10,6,7,12,"[1857, 83423, 1993, 83555, 2171, 83909, 2382, 84096, 3401, 84345, 3602]","[[7, 12], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [6, 6], [7, 6], [6, 6], [5, 6], [4, 6]]",,[7],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1]",,6,6,0,"[[0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [0, -1], [1, 0], [1, 0], [-1, 0], [-1, 0], [-1, 0]]"
0,0,Zhujiafang,9,5,9,9,2,7,"[4325, 4598, 4777, 4942, 5128, 5316, 5705, 6196, 6605]","[(2, 7), [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [9, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,7,90,
1,1,Zhujiafang,3,5,3,9,9,7,"[3645, 3850, 4026, 4213, 4541, 4835, 5646, 6059]","[(9, 7), [8, 7], [8, 6], [7, 6], [6, 6], [5, 6], [5, 5], [4, 5], [3, 5]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0)]","[6, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",2,4,6,270,
2,2,Zhujiafang,8,5,8,9,0,7,"[2181, 2375, 2555, 2729, 2907, 3269, 3565, 3778, 4188, 4822]","[(0, 7), [1, 7], [2, 7], [3, 7], [3, 6], [4, 6], [5, 6], [6, 6], [7, 6], [8, 6], [8, 5]]","[(1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,4,8,90,
3,3,Zhujiafang,5,3,5,11,13,7,"[2228, 2439, 2616, 2791, 2979, 3177, 3380, 3597, 3810, 4246, 4733, 4995, 5193, 5544]","[(13, 7), [12, 7], [11, 7], [11, 6], [10, 6], [9, 6], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3]]","[(-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",2,8,8,270,
4,4,Zhujiafang,1,3,1,11,8,7,"[1946, 2116, 2304, 2497, 2702, 2936, 3316, 3710, 4027, 4220, 4427]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 6], [1, 5], [1, 4], [1, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",0,8,7,270,
5,5,Zhujiafang,4,10,10,10,7,3,"[2054, 2249, 2430, 2620, 2813, 3006, 3230, 3446, 3818, 4321, 4514, 4897]","[(7, 3), [7, 4], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [7, 10], [6, 10], [5, 10], [4, 10]]","[(0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1,6,7,180,
6,6,Zhujiafang,4,1,10,1,7,9,"[2058, 2257, 2598, 2799, 3032, 3214, 3440, 3770, 3988, 4393, 4880, 5137, 5362]","[(7, 9), [6, 9], [6, 8], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2], [7, 1], [6, 1], [5, 1], [4, 1]]","[(-1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0)]","[3, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",2,6,8,0,
7,7,Zhujiafang,4,13,10,13,7,7,"[1878, 2073, 2247, 2437, 2738, 2968, 3182, 3634, 3841]","[(7, 7), [7, 8], [7, 9], [8, 9], [8, 10], [8, 11], [8, 12], [8, 13], [9, 13], [10, 13]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0)]",[3],"[0, 0, 0, 0, 0, 0, 0, 2, 2]",1,6,6,180,
8,8,Zhujiafang,3,9,11,9,7,3,"[1961, 2147, 2327, 2516, 2682, 3061, 3487, 3695, 3892, 4183]","[(7, 3), [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 2]",0,8,6,180,
9,9,Zhujiafang,5,3,5,11,13,7,"[2094, 2304, 2486, 2652, 2837, 3025, 3221, 3421, 3764, 3984, 4241, 4800, 5021, 5352]","[(13, 7), [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",[9],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,8,8,270,
0,0,Wubingrui,5,14,9,14,7,6,"[3379, 3865, 4093, 4320, 4552, 4809, 5165, 5578, 6713, 7024]","[(7, 6), [7, 7], [7, 8], [7, 9], [7, 10], [7, 11], [7, 12], [7, 13], [7, 14], [6, 14], [5, 14]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,8,180,
1,1,Wubingrui,3,14,11,14,7,8,"[3016, 3281, 3510, 3710, 3971, 4983, 5343, 5658, 6255, 6507, 6732, 6977]","[(7, 8), [7, 9], [7, 10], [7, 11], [7, 10], [7, 11], [7, 12], [7, 13], [7, 14], [8, 14], [9, 14], [10, 14], [11, 14]]","[(0, 1), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]",1,8,6,180,
2,2,Wubingrui,3,3,3,11,10,7,"[2181, 2453, 2670, 2873, 3081, 3285, 3593, 3868, 4103, 4872, 5136, 5367, 6082]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [4, 7], [4, 8], [4, 9], [3, 9], [3, 10], [3, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]","[8, 11]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",2,8,7,270,
3,3,Wubingrui,1,3,1,11,9,7,"[2280, 2542, 2782, 3037, 3335, 4086, 4598, 5217, 5719, 6218, 6768, 7557, 8883, 9236, 9635]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [5, 6], [5, 5], [4, 5], [3, 5], [2, 5], [1, 5], [0, 5], [0, 5], [0, 4], [0, 3], [1, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (1, 0)]","[5, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",2,8,8,270,
4,4,Wubingrui,5,4,9,4,7,11,"[2144, 2539, 3226, 3640, 4040, 4434, 4820, 5194, 5612, 6253, 6645]","[(7, 11), [7, 10], [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [9, 4]]","[(0, -1), (0, 1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",1,4,7,0,
5,5,Wubingrui,1,4,1,10,8,7,"[1959, 2274, 2562, 2836, 3125, 3406, 3687, 4076, 4445, 4754]","[(8, 7), [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7], [1, 6], [1, 5], [1, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",0,6,7,270,
6,6,Wubingrui,4,8,10,8,7,14,"[2271, 2607, 2887, 3199, 3525, 3847, 4637, 6000, 6998, 7409, 7741]","[(7, 14), [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [6, 9], [7, 9], [7, 8], [8, 8], [9, 8], [10, 8]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0)]","[7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",2,6,6,0,
7,7,Wubingrui,4,4,10,4,7,12,"[1918, 2263, 2526, 2814, 3103, 3394, 3664, 4030, 4295, 4603, 4853]","[(7, 12), [7, 11], [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [8, 4], [9, 4], [10, 4]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",0,6,8,0,
8,8,Wubingrui,6,5,6,9,0,7,"[2270, 2560, 2767, 2994, 3259, 3488, 4147, 4831, 5199, 5538]","[(0, 7), [1, 7], [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [5, 7], [5, 8], [5, 9], [6, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (0, 1), (0, 1), (1, 0)]",[7],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 0]",1,4,6,90,
9,9,Wubingrui,3,5,3,9,10,7,"[2120, 2396, 2607, 2807, 3051, 3262, 3491, 3852, 4559, 5018, 6454, 6910, 7324]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [3, 7], [3, 8], [3, 7], [3, 6], [3, 5]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, -1), (0, -1), (0, -1)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1]",special,4,7,270,
0,0,Zhangruiqi,6,5,6,9,14,7,"[3343, 3645, 3803, 3949, 4086, 4217, 4376, 4529, 4799, 4953]","[(14, 7), [13, 7], [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [6, 8], [6, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",0,4,8,270,
1,1,Zhangruiqi,11,5,11,9,5,7,"[1844, 2010, 2136, 2292, 2441, 2628, 3080, 3227, 3764, 4035]","[(5, 7), [6, 7], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 6], [12, 6], [11, 6], [11, 5]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (-1, 0), (0, -1)]",[8],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",1,4,6,90,
2,2,Zhangruiqi,3,10,11,10,7,4,"[1819, 1966, 2119, 2264, 2418, 2607, 2765, 3223, 3461, 3736, 3887, 4066]","[(7, 4), [7, 5], [7, 6], [8, 6], [8, 7], [8, 8], [8, 7], [8, 8], [8, 9], [8, 10], [9, 10], [10, 10], [11, 10]]","[(0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, -1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0)]","[6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]",2,8,6,180,
3,3,Zhangruiqi,4,13,10,13,7,7,"[1768, 1937, 2089, 2229, 2378, 2714, 2946, 3244, 3431]","[(7, 7), [7, 8], [7, 9], [7, 10], [6, 10], [6, 11], [6, 12], [6, 13], [5, 13], [4, 13]]","[(0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 1, 1]",1,6,6,180,
4,4,Zhangruiqi,4,4,4,10,11,7,"[1937, 2095, 2243, 2394, 2545, 2772, 3147, 3327, 3528, 3803, 3938, 4072]","[(11, 7), [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [4, 4]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1,6,7,270,
5,5,Zhangruiqi,5,7,9,7,7,14,"[1952, 2100, 2253, 2392, 2546, 2680, 2857, 3116, 3398, 3538, 3679]","[(7, 14), [7, 13], [7, 12], [7, 11], [7, 10], [7, 9], [7, 10], [8, 10], [9, 10], [9, 9], [9, 8], [9, 7]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, 1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]",[6],"[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",1,4,7,0,
6,6,Zhangruiqi,6,3,6,11,13,7,"[1850, 2005, 2147, 2300, 2466, 2633, 2794, 2944, 3154, 3310, 3454]","[(13, 7), [13, 6], [12, 6], [11, 6], [10, 6], [9, 6], [8, 6], [7, 6], [6, 6], [6, 5], [6, 4], [6, 3]]","[(0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1)]",[1],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1,8,7,270,
7,7,Zhangruiqi,1,3,1,11,9,7,"[1768, 1919, 2070, 2219, 2369, 2537, 2693, 2881, 3178, 3467, 3614, 3758, 4101, 4401]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 8], [2, 8], [1, 8], [1, 9], [1, 10], [2, 10], [2, 11], [1, 11]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (-1, 0)]","[7, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]",2,8,8,270,
8,8,Zhangruiqi,4,3,10,3,7,11,"[1869, 2025, 2166, 2321, 2464, 2628, 2943, 3137, 3274, 3526, 3747]","[(7, 11), [7, 10], [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [8, 5], [9, 5], [10, 5], [10, 4], [10, 3]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0]",0,6,8,0,
9,9,Zhangruiqi,13,3,13,11,6,7,"[1790, 1926, 2084, 2226, 2366, 2511, 2751, 3207, 3359, 3502, 3652, 3863, 4174]","[(6, 7), [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [13, 7], [13, 6], [13, 7], [13, 8], [13, 9], [13, 10], [13, 11]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[8],"[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,8,7,90,
0,0,Cky,2,5,2,9,9,7,"[1793, 2126, 2494, 2969, 3344, 3695, 3970, 4396, 4729, 5433, 5736]","[(9, 7), [8, 7], [7, 7], [7, 6], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5], [3, 4], [3, 5], [2, 5]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (-1, 0)]","[3, 9]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,4,7,270,
1,1,Cky,9,3,9,11,2,7,"[2440, 2770, 3163, 3489, 3818, 4218, 4594, 4856, 5164, 5497, 5811]","[(2, 7), [3, 7], [4, 7], [4, 8], [4, 9], [4, 10], [5, 10], [5, 11], [6, 11], [7, 11], [8, 11], [9, 11]]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0)]",[],"[0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0]",0,8,7,90,
2,2,Cky,2,4,2,10,9,7,"[2159, 2470, 2785, 3177, 3519, 3811, 4099, 4413, 4778, 5287, 5714, 6085]","[(9, 7), [8, 7], [8, 6], [8, 5], [8, 4], [7, 4], [6, 4], [5, 4], [4, 4], [4, 3], [3, 3], [3, 4], [2, 4]]","[(-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, 1), (-1, 0)]",[9],"[0, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0]",1,6,7,270,
3,3,Cky,4,11,10,11,7,3,"[2404, 3222, 3555, 3854, 4169, 4566, 4998, 5309, 5673, 6034, 6411, 7037, 7450]","[(7, 3), [6, 3], [6, 4], [6, 5], [6, 6], [6, 7], [6, 8], [5, 8], [4, 8], [4, 9], [4, 10], [5, 10], [5, 11], [4, 11]]","[(-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (-1, 0)]",[11],"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",1,6,8,180,
4,4,Cky,3,7,11,7,7,1,"[2066, 2264, 2484, 2703, 3311, 3683, 3949, 4215, 4507, 5078, 5429, 5714]","[(7, 1), [8, 1], [9, 1], [10, 1], [10, 2], [11, 2], [11, 3], [11, 4], [11, 5], [10, 5], [10, 6], [10, 7], [11, 7]]","[(1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (1, 0)]","[9, 4]","[2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2]",2,8,6,180,
5,5,Cky,4,10,10,10,7,4,"[2292, 2656, 3087, 3503, 3769, 4083, 4386, 4730, 5078]","[(7, 4), [6, 4], [5, 4], [5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10], [4, 10]]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0)]",[],"[1, 1, 0, 0, 0, 0, 0, 0, 1]",0,6,6,180,
6,6,Cky,3,14,11,14,7,6,"[3473, 3738, 3996, 4273, 4751, 4962, 5187, 5437, 5681, 5905, 6154, 6482]","[(7, 6), [8, 6], [9, 6], [10, 6], [11, 6], [11, 7], [11, 8], [11, 9], [11, 10], [11, 11], [11, 12], [11, 13], [11, 14]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",[],"[2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",0,8,8,180,
7,7,Cky,5,5,5,9,13,7,"[2074, 2373, 2702, 2986, 3227, 3456, 3724, 3974, 4251, 4451, 4704, 5095, 5533, 5788]","[(13, 7), [13, 6], [13, 5], [13, 6], [12, 6], [11, 6], [11, 7], [10, 7], [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [5, 8], [5, 9]]","[(0, -1), (0, -1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1)]","[6, 3]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",2,4,8,270,
8,8,Cky,5,14,9,14,7,8,"[3006, 4577, 4811, 5035, 5303, 5555, 6012, 6665, 6909, 7761, 8003, 8195, 8418, 8647, 8891, 9629, 9884, 10149, 10428, 10864]","[(7, 8), [8, 8], [9, 8], [10, 8], [11, 8], [12, 8], [13, 8], [12, 8], [13, 8], [14, 8], [14, 9], [14, 10], [14, 11], [14, 12], [14, 13], [14, 14], [13, 14], [12, 14], [11, 14], [10, 14], [9, 14]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[7],"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,6,180,
9,9,Cky,4,9,10,9,7,3,"[2178, 2407, 2631, 2854, 3095, 3325, 3582, 3834, 4376, 4572, 4762, 4946, 5141, 5331, 5546, 5757, 5979, 6208, 6521, 6746, 6910, 7341, 7553, 7773, 7996]","[(7, 3), [8, 3], [7, 3], [6, 3], [5, 3], [4, 3], [3, 3], [2, 3], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12], [1, 13], [2, 13], [3, 13], [4, 13], [4, 12], [4, 11], [4, 10], [4, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",[1],"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",special,6,6,180,
0,0,Lin jiaxi,4,14,10,14,7,7,"[4173, 4816, 5535, 6165, 6519, 6824, 7076, 7313, 7613, 7892, 9561, 9906, 10246, 10661]","[(7, 7), [8, 7], [9, 7], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [10, 12], [9, 12], [9, 13], [9, 14], [10, 14]]","[(1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, -1), (-1, 0), (0, 1), (0, 1), (1, 0)]",[10],"[2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2]",1,6,7,180,
1,1,Lin jiaxi,4,14,10,14,7,8,"[2976, 3160, 3377, 3913, 4094, 4261, 5378, 5941, 6173, 6398, 6723, 7660, 7902]","[(7, 8), [8, 8], [9, 8], [10, 8], [10, 9], [9, 9], [10, 9], [10, 10], [9, 10], [9, 11], [9, 12], [9, 13], [10, 13], [10, 14]]","[(1, 0), (1, 0), (1, 0), (0, 1), (-1, 0), (1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1)]","[5, 6]","[2, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0]",2,6,6,180,
2,2,Lin jiaxi,3,13,11,13,7,7,"[2559, 2766, 2943, 3203, 3660, 3899, 4291, 4579, 4777, 4963, 5156, 5642]","[(7, 7), [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [11, 9], [10, 9], [10, 10], [10, 11], [10, 12], [10, 13], [11, 13]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[],"[2, 2, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2]",0,8,6,180,
3,3,Lin jiaxi,5,3,5,11,12,7,"[2957, 3168, 3314, 3645, 3951, 4215, 4673, 4991, 5276, 5468, 5648, 5925, 6275]","[(12, 7), [12, 8], [12, 9], [12, 10], [12, 11], [11, 11], [10, 11], [9, 11], [9, 10], [8, 10], [7, 10], [6, 10], [5, 10], [5, 11]]","[(0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[],"[2, 2, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2]",0,8,7,270,
4,4,Lin jiaxi,5,10,9,10,7,3,"[2207, 2810, 3754, 4046, 4212, 4388, 4565, 4744, 5659, 6279, 6606, 7030, 7411]","[(7, 3), [8, 3], [7, 3], [8, 3], [8, 4], [8, 5], [8, 6], [8, 7], [7, 7], [7, 8], [8, 8], [8, 9], [8, 10], [9, 10]]","[(1, 0), (-1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0)]","[8, 2]","[2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2]",2,4,7,180,
5,5,Lin jiaxi,1,5,1,9,7,7,"[2459, 2773, 3104, 4134, 4435, 4804, 5455, 5740, 6009, 6367, 6663, 6944, 7230, 7549]","[(7, 7), [7, 6], [7, 5], [8, 5], [8, 6], [8, 7], [8, 8], [7, 8], [6, 8], [5, 8], [5, 9], [4, 9], [3, 9], [2, 9], [1, 9]]","[(0, -1), (0, -1), (1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",[3],"[1, 1, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0]",1,4,6,270,
